Customer,SalesOrganization,DistributionChannel,Division,CustomerABCClassification,SalesOffice,SalesGroup,OrderIsBlockedForCustomer,Currency,CustomerPriceGroup,PriceListType,DeliveryPriority,ShippingCondition,IncotermsClassification,SupplyingPlant,CompleteDeliveryIsDefined,DeliveryIsBlockedForCustomer,BillingIsBlockedForCustomer,CustomerPaymentTerms,CustomerAccountAssignmentGroup,AccountByCustomer,CustomerGroup,CustomerPricingProcedure,OrderCombinationIsAllowed,PartialDeliveryIsAllowed,InvoiceDate,PaymentTerms,IncotermsTransferLocation,ItemOrderProbabilityInPercent,IncotermsLocation2,RecordCreatedDate,AuthorizationGroup,SalesDistrict,IncotermsVersion,IncotermsLocation1,DeletionIndicator,IsBusinessPurposeCompleted,SalesItemProposal,CustProdProposalProcedure,ProofOfDeliveryTime,ProofOfDeliveryTimeValue,MaxNmbrOfPartialDelivery,UnderdelivTolrtdLmtRatioInPct,OverdelivTolrtdLmtRatioInPct,IsActiveEntity,AdditionalCustomerGroup1,AdditionalCustomerGroup2,AdditionalCustomerGroup3,AdditionalCustomerGroup4,AdditionalCustomerGroup5,InvoiceListSchedule,ExchangeRateType,PaymentGuaranteeProcedure,SuplrIsRlvtForSettlmtMgmt,CustIsRlvtForSettlmtMgmt,ProductUnitGroup,SlsDocIsRlvtForProofOfDeliv,SlsUnlmtdOvrdelivIsAllwd,CreditControlArea,CustomerIsRebateRelevant,InspSbstHasNoTimeOrQuantity,ManualInvoiceMaintIsRelevant,IncotermsSupChnLoc1AddlUUID,IncotermsSupChnLoc2AddlUUID,IncotermsSupChnDvtgLocAddlUUID,SalesBlockForCustomer,CustomerStatisticsGroup,RetailAdditionalCustomerGrp6,RetailAdditionalCustomerGrp7,RetailAdditionalCustomerGrp8,RetailAdditionalCustomerGrp9,RetailAdditionalCustomerGrp10
DSD_DRIV14,ZD01,50,50,,,,,EUR,01,,02,D1,FH,DSD1,false,,,0001,01,,,1,false,,,0001,,100,,,,NORTH,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_DRIV14,ZD02,50,50,,,,,EUR,01,,02,D1,FH,DSD1,false,,,0001,01,,,1,false,,,0001,,100,,,,SOUTH,,,true,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_DRIV20,ZD01,50,50,,,,,EUR,01,,02,D1,FH,DSD1,false,,,0001,01,,,1,false,,,0001,,100,,,,NORTH,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_DRIV21,ZD02,50,50,,,,,EUR,01,,00,D1,CFR,DSD1,false,,,0001,,,,1,false,,,0001,xx,100,,,,000001,,xx,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_DRIV22,ZD01,50,50,,,,,EUR,01,,00,D1,CFR,DSD1,false,,,0001,,,,1,false,,,0001,vv,100,,,,000001,,vv,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_DRIV23,ZD01,50,50,,,,,EUR,01,,00,D1,CFR,DSD1,false,,,0001,,,,1,false,,,0001,vv,100,,,,000001,,vv,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_FIRM01,ZD01,50,50,,,,,EUR,01,,02,D1,CFR,DSD1,false,,,0001,01,,01,1,false,,,0001,XXX,100,,,,NORTH,,XXX,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,true,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_FIRM01,ZD01,51,51,,,,,EUR,01,,00,,CFR,,false,,,0001,,,,1,false,,,0001,xxx,100,,,,000001,,xxx,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_FIRM01,ZD02,50,50,,,,,EUR,01,,00,,CFR,,false,,,0001,,,,1,false,,,0001,yyy,100,,,,000001,,yyy,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_FIRM01,ZD02,51,51,,,,,EUR,01,,00,,CFR,,false,,,0001,,,,1,false,,,0001,ccc,100,,,,000002,,ccc,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_FIRM02,ZD01,50,50,,,,,EUR,01,,00,,CFR,DSD1,false,,,0001,,,,1,false,,,0001,xx,100,,,,000001,,xx,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_FIRM02,ZD01,51,51,,,,,EUR,01,,00,,CFR,,false,,,0001,,,,1,false,,,0001,qq,100,,,,000001,,qq,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_FIRM02,ZD02,50,50,,,,,EUR,01,,00,,CFR,,false,,,0001,,,,1,false,,,0001,yy,100,,,,000001,,yy,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_FIRM02,ZD02,51,51,,,,,EUR,01,,00,,CFR,,false,,,0001,,,,1,false,,,0001,ww,100,,,,000001,,ww,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_FIRM03,ZD01,50,50,,,,,EUR,01,,00,,CFR,DSD1,false,,,0001,,,,1,false,,,0001,ee,100,,,,000001,,ee,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_FIRM03,ZD02,50,50,,,,,EUR,01,,00,,CFR,,false,,,0001,,,,1,false,,,0001,vv,100,,,,000001,,vv,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_FIRM04,ZD01,50,50,,,,,EUR,01,,00,,CFR,DSD1,false,,,0001,,,,1,false,,,0001,tt,100,,,,000001,,tt,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_FIRM04,ZD02,50,50,,,,,EUR,01,,00,,CFR,,false,,,0001,,,,1,false,,,0001,zz,100,,,,000001,,zz,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_FIRM05,ZD01,50,50,,,,,EUR,01,,00,,CFR,DSD1,false,,,0001,,,,1,false,,,0001,bb,100,,,,000001,,bb,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
DSD_FIRM05,ZD02,50,50,,,,,EUR,01,,00,,CFR,,false,,,0001,,,,1,false,,,0001,zz,100,,,,000001,,zz,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
F&FWORKSHP,0001,01,01,,,,,EUR,01,,00,,FH,D145,false,,,,,,,1,false,,,,F&FWORKSHP,100,,,,000001,,F&FWORKSHP,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
FD0001,0001,01,01,,,,,EUR,01,,00,,,,false,,,,,,,3,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
HK56,HKSO,HC,HD,,,,,EUR,01,,00,,FH,HKPL,false,,,,01,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
HK57,HKSO,HC,HD,,,,,EUR,01,,00,,FH,HKPL,false,,,,01,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
HK58,HKSO,HC,HD,,,,,EUR,01,,00,,FH,HKPL,false,,,,01,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
HK59,HKSO,HC,HD,,,,,EUR,01,,00,,FH,HKPL,false,,,,01,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
HK60,HKSO,HC,HD,,,,,EUR,01,,00,,FH,HKPL,false,,,,01,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
HK61,HKSO,HC,HD,,,,,EUR,01,,00,,FH,HKPL,false,,,,01,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
HK68,HKSO,HC,HD,,,,,EUR,01,,00,,FH,HKPL,false,,,,01,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
HK69,HKSO,HC,HD,,,,,EUR,01,,00,,FH,HKPL,false,,,,01,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
HK70,HKSO,HC,HD,,,,,EUR,01,,00,,FH,HKPL,false,,,,01,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
HK71,HKSO,HC,HD,,,,,EUR,01,,00,,FH,HKPL,false,,,,01,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
HK76,HKSO,HC,HD,,,,,EUR,01,,00,,FH,HKPL,false,,,,01,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
HK77,HKSO,HC,HD,,,,,EUR,01,,00,,FH,HKPL,false,,,,01,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
HK95,HKSO,HC,HD,,,,,EUR,01,,00,,FH,HKPL,false,,,,01,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
HK96,HKSO,HC,HD,,,,,EUR,01,,00,,FH,HKPL,false,,,,01,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
HK97,HKSO,HC,HD,,,,,EUR,01,,00,,FH,HKPL,false,,,,01,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
HMMND_BIKE,0001,01,01,,,,,EUR,01,,00,,FH,D145,false,,,,,,01,1,false,,,,hmmnd_bike,100,,,,000001,,hmmnd_bike,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
I075260,0001,01,01,,,,,EUR,01,,00,01,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
I075548,UT01,01,01,,,,,EUR,01,,00,,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
I076207,0001,01,01,,,,,EUR,01,,00,01,,,false,,,,,,,1,false,,,,,100,,,DPP,000001,,,false,true,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,X,,,,,,
IBTEST,0001,01,01,,,,,EUR,02,,00,,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
JAECK,0001,01,01,,,,,EUR,01,,01,01,EXW,0001,false,,,0001,,,,1,false,,,0001,EXW,100,,,,000002,,EXW,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,true,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
JJ-CUST,0001,01,01,,0001,001,,EUR,01,01,01,,,,false,,,,,,01,01,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
JJ01,0001,01,01,,0001,001,,EUR,02,,02,,,,false,,,,,,01,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
JOESTUNING,0001,01,01,,,,,EUR,01,,00,,FH,D145,false,,,,,,,1,false,,,,JOESTUNING,100,,,,000001,,JOESTUNING,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
JP_ECA06,M001,S1,S1,,,,,EUR,01,,00,01,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
KLTESTC001,M201,M1,M1,,,,,EUR,01,,00,01,CFR,,false,,,,,,,1,true,,,,Costs and freight,100,,,,000001,,Costs and freight,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
KUNDE00001,WFSC,FS,02,,,,,EUR,01,,00,01,CIF,,false,,,0001,,87,,1,false,,,0001,Rest,100,,,DPP,000001,,,true,true,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,X,,,,,,
LLANES,0001,01,01,,,,,EUR,01,,02,,FH,D145,false,,,,,,,ZC,false,,,,W&S,100,,,,000001,,W&S,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
LUKE,0001,01,01,,,,,EUR,02,,01,01,,,false,,,0001,,,,1,false,,,0001,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
M&J_RACING,0001,01,01,,,,,EUR,01,,00,,FH,D145,false,,,,,,01,1,false,,,,M&J_RACING,100,,,,000001,,M&J_RACING,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MEISTER_E2,0001,01,01,,,,,EUR,02,02,02,,FH,0001,false,,,0001,,,,1,true,,,0001,,000,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MEISTER_E2,Z100,01,01,,,,,EUR,02,02,02,,FH,0001,false,,,0001,,,,1,true,,,0001,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MHO1,0001,01,01,,,,,EUR,02,02,02,01,FH,0001,false,,,0001,,,,1,false,,,0001,,100,,,,000002,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MHO2,0001,01,01,,,,,EUR,02,,00,,FH,,false,,,0001,,,,1,false,,,0001,,100,,,,000002,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MHODISTR,0001,01,01,,,,,EUR,02,02,02,,FH,0001,false,,,0001,,,,1,true,,,0001,,100,,,,000002,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MMCU1,0001,01,01,,,,,EUR,01,,00,,EXW,0001,false,,,0001,,,,1,false,,,0001,Walldorf,100,,,,000002,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MMCUST1,M201,M1,M1,,,,,EUR,01,,00,01,CFR,,false,,,,,,,1,true,,,,Costs and freight,100,,,,000001,,Costs and freight,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MMCUST2,M201,M1,M1,,,,,EUR,01,,00,01,CFR,,false,,,,,,,1,true,,,,Costs and freight,100,,,,000001,,Costs and freight,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MMCUST3,M201,M1,M1,,,,,EUR,01,,00,01,CFR,,false,,,,,,,1,true,,,,Costs and freight,100,,,,000001,,Costs and freight,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MMC_PM101,M101,M1,M1,,,,,EUR,01,,00,01,CFR,,false,,,,,,,1,true,,,,Costs and freight,100,,,,000001,,Costs and freight,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MMC_PM101,M201,M1,M1,,,,,EUR,01,,00,01,CFR,,false,,,,,,,1,true,,,,Costs and freight,100,,,,000001,,Costs and freight,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MMC_PM102,M101,M1,M1,,,,,EUR,01,,00,01,CFR,M102,false,,,,,,,1,true,,,,Costs and freight,100,,,,000001,,Costs and freight,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MMC_PM103,M101,M1,M1,,,,,EUR,01,,00,01,CFR,M103,false,,,,,,,1,true,,,,Costs and freight,100,,,,000001,,Costs and freight,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MMC_PM104,M101,M1,M1,,,,,EUR,01,,00,01,CFR,M104,false,,,,,,,1,true,,,,Costs and freight,100,,,,000001,,Costs and freight,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MMC_PM201,M201,M1,M1,,,,,EUR,01,,00,01,CFR,M201,false,,,,,,,1,true,,,,Costs and freight,100,,,,000001,,Costs and freight,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,true,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MMC_PM202,M201,M1,M1,,,,,EUR,01,,00,01,CFR,M202,false,,,,,,,1,true,,,,Costs and freight,100,,,,000001,,Costs and freight,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MMC_PM203,M201,M1,M1,,,,,EUR,01,,00,01,CFR,M203,false,,,,,,,1,true,,,,Costs and freight,100,,,,000001,,Costs and freight,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MMC_PM204,M201,M1,M1,,,,,EUR,01,,00,01,CFR,M204,false,,,,,,,1,true,,,,Costs and freight,100,,,,000001,,Costs and freight,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MMTESTC001,M101,M1,M1,,,,,EUR,01,,00,01,CFR,,false,,,,,,,1,true,,,,Costs and freight,100,,,,000001,,Costs and freight,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
MMTESTC001,M201,M1,M1,,,,,EUR,01,,00,01,CFR,,false,,,,,,,1,true,,,,Costs and freight,100,,,,000001,,Costs and freight,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
OL_DP_ECAT,M201,M1,M1,,,,,EUR,01,,00,01,FH,M201,false,,,0008,01,,,1,false,,,0008,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
PAL_CUS_01,0001,01,01,,,,,EUR,02,02,00,,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
PAL_CUS_02,0001,01,01,,,,,EUR,02,02,00,,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
PAL_CUS_03,0001,01,01,,,,,EUR,02,02,00,,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
PAL_CUS_11,0001,01,01,,,,,EUR,02,02,00,,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
PAL_CUS_12,0001,01,01,,,,,EUR,02,02,00,,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
PP_KUNDE1,0001,01,01,,,,,EUR,02,,00,,,,false,,,,,,02,PP,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
PSST_1,0001,01,01,,,,,EUR,01,,00,,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
REPBP23,0001,01,01,,,,,EUR,01,,00,,,,false,,,,,,,1,false,,,,,100,,,,000002,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
