Customer,CompanyCode,AccountingClerk,ReconciliationAccount,AuthorizationGroup,CustomerHeadOffice,AlternativePayerAccount,PaymentBlockingReason,InterestCalculationCode,InterestCalculationDate,IntrstCalcFrequencyInMonths,CustomerAccountNote,APARToleranceGroup,HouseBank,ItemIsToBePaidSeparately,PaytAdviceIsSentbyEDI,PhysicalInventoryBlockInd,UserAtCustomer,AccountingClerkPhoneNumber,AccountingClerkFaxNumber,AccountingClerkInternetAddress,AccountByCustomer,IsToBeLocallyProcessed,CollectiveInvoiceVariant,LayoutSortingRule,PaymentTerms,CustomerSupplierClearingIsUsed,RecordPaymentHistoryIndicator,PaymentMethodsList,DeletionIndicator,CreditMemoPaymentTerms,DunningNoticeGroup,LastInterestCalcRunDate,CustPreviousMasterRecordNumber,ValueAdjustmentKey,CashPlanningGroup,SupplierReleaseGroup,PersonnelNumber,BuyingGroupAccountNumber,BillExchChargePaymentTerms,CheckPaidDurationInDays,CustomerPaymentBlockingReason,PaymentMethodSupplement,AcctsReceivablePledgingCode,LockboxInternalID,IsBusinessPurposeCompleted,WithholdingTaxCountry,KnownOrNegotiatedLeave,DeletionIsBlocked,PaymentClearingGroup,PaymentReason,BPPeriodicAccountStatement,US_FrgnAcctTaxRcpntCntry,US_GlobIntermediaryIdnNumber,US_RecipientForeignTaxID,US_LobTreatyCode,US_FW8BENReceiveDate,US_FW9ReceiveDate,US_SecondTINNoticeIsIssued,US_FrgnRecipientHasPartnership,US_FrgnAcctTaxFilingIsRequired,US_Chapter4StatusCode,LastDunnedOn,DunningProcedure,DunningLevel,DunningBlock,DunningRecipient,LegDunningProcedureOn,IsActiveEntity
C_PDK1_ZU,PDK1,,0000000444,,,C_PDK1_Z,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,Z,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PES1_2,PES1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,2,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PES1_2F,PES1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,2,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PES1_2U,PES1,,0000000444,,,C_PES1_2,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,2,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PES1_8,PES1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,8,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PES1_X,PDK1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,X,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PES1_X,PES1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,X,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PES1_Z,PES1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,Z,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PES1_ZF,PES1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,Z,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PES1_ZU,PES1,,0000000444,,,C_PES1_Z,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,Z,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PFR1_8,PFR1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,8,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PFR1_8F,PFR1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,8,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PFR1_8U,PFR1,,0000000444,,,C_PFR1_8,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,8,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PFR1_9,PFR1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,9,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PFR1_9F,PFR1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,9,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PFR1_9U,PFR1,,0000000444,,,C_PFR1_9,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,9,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PFR1_A,PFR1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,A,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PGB1_4,PGB1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,4X,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PGB1_4F,PGB1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,45,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PGB1_4U,PGB1,,0000000444,,,C_PGB1_4,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,45,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PGB1_5,PGB1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,5,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PGB1_5U,PGB1,,0000000444,,,C_PGB1_5,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,5,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PGB1_6,PGB1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,6G,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PGB1_6F,PGB1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,G6,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PGB1_6U,PGB1,,0000000444,,,C_PGB1_6,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,6G,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PHU1_4,PHU1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,4,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PHU1_4U,PHU1,,0000000444,,,C_PHU1_4,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,4,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PID1_3,PID1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,3,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PID1_4,PID1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,4,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PIE1_6,PIE1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,6H,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PIE1_6F,PIE1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,6H,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PIE1_6U,PIE1,,0000000444,,,C_PIE1_6,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,6H,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PIN1,PIN1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0004,false,false,2,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PIT1_2,PIT1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,2,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PIT1_2F,PIT1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,2,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PIT1_2U,PIT1,,0000000444,,,C_PIT1_2,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,2,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PIT1_3,PIT1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,3,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PIT1_3A,PIT1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,3,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PIT1_3F,PIT1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,3,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PIT1_3U,PIT1,,0000000444,,,C_PIT1_3,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,3,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PIT1_Z,PIT1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,Z,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PIT1_ZF,PIT1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,Z,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PIT1_ZU,PIT1,,0000000444,,,C_PIT1_Z,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,Z,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PLU1_5,PLU1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,5,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PLU1_5U,PLU1,,0000000444,,,C_PLU1_5,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,5,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PMY1_0,PMY1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,0,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PMY1_01,PMY1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,0,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PMY1_0F,PMY1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,0,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PMY1_0U,PMY1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,0,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PMY1_9,PMY1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,9,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PMY1_Z,PMY1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,Z,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PMY1_ZF,PMY1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,Z,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PMY1_ZU,PMY1,,0000000444,,,C_PMY1_Z,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,Z,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PNL1_4,PNL1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,4,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PNL1_4U,PNL1,,0000000444,,,C_PNL1_4,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,4,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PNL1_7,PNL1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,47,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PNL1_7F,PNL1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,47,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PNL1_7U,PNL1,,0000000444,,,C_PNL1_7,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,47,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PNZ1_2,PNZ1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,2,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PNZ1_2F,PNZ1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,2,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PNZ1_2U,PNZ1,,0000000444,,,C_PNZ1_2,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,2,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PPH1_2,PPH1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,2,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PPH1_2U,PPH1,,0000000444,,,C_PPH1_2,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,2,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PPH1_6,PPH1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,6,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PPT1_3,PPT1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,3,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PPT1_3F,PPT1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,3,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PPT1_3U,PPT1,,0000000444,,,C_PPT1_3,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,3,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PPT1_4,PPT1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,4,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PPT1_4F,PPT1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,4,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PPT1_4U,PPT1,,0000000444,,,C_PPT1_4,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,4,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PSE1_7,PSE1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,7J,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PSE1_7F,PSE1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,7,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PSE1_7U,PSE1,,0000000444,,,C_PSE1_7,,,,00,,,,false,false,false,,,,,,false,,001,0001,false,false,7,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
C_PSG1_8,PSG1,,0000000444,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,8,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DEB01,TP01,,0000144000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DEMO_DEB,0001,,0000142000,,,,,,,00,,,,false,false,false,,,,,,false,,,0003,false,false,AZ,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DPPS4KU01,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,0001,0,,,,true
DPPS4KU02,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DPPS4KU03,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DPPS4KU03,DE01,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DPPS4KU03,M101,,0000140000,DPP,,,,,,00,,,,false,false,true,,,,,,false,,,0001,false,false,,true,,,,,,,,00000000,,,0,,,,,true,,,false,,,,,,,,,,,,,,,,0,,,,true
DPP_TEST1,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DPP_TEST2,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DP_ALS_01,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DS12-DE-2,DS12,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_CUST01,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_CUST1,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_CUST10,DSDH,,0000140000,DPP,,,,,,00,,,,false,false,true,,,,,,false,,,0001,false,false,1,true,,,,,,,,00000000,,,0,,,,,true,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_CUST11,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_CUST12,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_CUST13,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_CUST14,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_CUST15,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_CUST16,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_CUST2,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_CUST3,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0004,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_CUST4,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0004,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_CUST5,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0004,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_CUST6,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0004,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_DRIV01,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0004,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_DRIV02,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0004,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_DRIV03,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0004,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_DRIV04,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_DRIV05,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_DRIV10,DSDH,,0000140000,DPP,,,,,,00,,,,false,false,true,,,,,,false,,,0001,false,false,1,true,,,,,,,,00000000,,,0,,,,,true,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_DRIV11,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_DRIV12,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_DRIV13,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_DRIV14,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_DRIV20,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_DRIV21,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_DRIV22,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_DRIV23,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_FIRM01,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_FIRM02,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_FIRM03,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_FIRM04,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DSD_FIRM05,DSDH,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,1,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DS_D_01,DS01,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0002,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DS_D_01,DS02,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0003,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DS_D_02,DS01,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0002,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DS_D_02,DS02,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0003,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DS_D_03,DS01,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0002,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DS_D_03,DS02,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0003,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DS_D_04,DS01,,0000141000,,,,,,,00,,,,false,false,false,,,,,,false,,,0002,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
